Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor metro quadarado bruto;Tipo Agregado
Apartamento;Leblon;3;4;3;350;16000.0;3800.0;1500.0;60.857142857142854;Apartamento
Loja/Salão;Centro;0;0;0;464;8500.0;0.0;0.0;18.31896551724138;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;4;350;8500.0;510.0;600.0;27.457142857142856;Casa
Apartamento;Leblon;3;1;1;140;5000.0;1100.0;400.0;46.42857142857143;Apartamento
Galpão/Depósito/Armazém;Rocha;0;1;0;287;5200.0;300.0;4276.0;34.062717770034844;Apartamento
Apartamento;Leblon;2;1;1;90;3500.0;1260.0;254.0;55.71111111111111;Apartamento
Apartamento;Copacabana;2;1;1;85;4200.0;1160.0;151.0;64.83529411764705;Apartamento
Quitinete;Glória;1;0;0;30;800.0;495.0;0.0;43.166666666666664;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;1000.0;800.0;94.0;57.39393939393939;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;22;380.0;364.0;103.0;38.5;Apartamento
Apartamento;Copacabana;1;0;0;46;2800.0;450.0;250.0;76.08695652173913;Apartamento
Apartamento;Leme;2;1;0;80;4000.0;1000.0;0.0;62.5;Apartamento
Loja Shopping/ Ct Comercial;Del Castilho;0;1;0;35;1450.0;986.0;336.0;79.2;Apartamento
Galpão/Depósito/Armazém;Penha;0;5;0;1800;9000.0;0.0;2600.0;6.444444444444445;Apartamento
Flat;Ipanema;2;1;2;90;9000.0;4150.0;500.0;151.66666666666666;Apartamento
Apartamento;Cascadura;2;1;0;61;800.0;418.0;0.0;19.9672131147541;Apartamento
Apartamento;Grajaú;2;1;1;78;1900.0;580.0;0.0;31.794871794871796;Apartamento
Apartamento;Grajaú;2;1;1;76;1300.0;840.0;85.0;29.276315789473685;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1500.0;580.0;73.0;33.12307692307692;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;1500.0;700.0;120.0;70.3030303030303;Apartamento
Apartamento;Flamengo;2;0;0;70;2500.0;420.0;25.0;42.07142857142857;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;60;3000.0;934.0;196.0;68.83333333333333;Apartamento
Apartamento;Andaraí;2;0;0;72;1600.0;820.0;0.0;33.611111111111114;Apartamento
Apartamento;Catete;1;0;0;27;1200.0;295.0;30.0;56.48148148148148;Apartamento
Apartamento;Barra da Tijuca;4;3;2;233;7000.0;4100.0;6500.0;75.53648068669528;Apartamento
Apartamento;Gávea;2;1;1;80;4000.0;110.0;140.0;53.125;Apartamento
Apartamento;Península;1;1;1;66;2800.0;1150.0;120.0;61.666666666666664;Apartamento
Flat;Copacabana;1;0;0;55;1800.0;1933.0;190.0;71.32727272727273;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;45;1200.0;570.0;0.0;39.333333333333336;Apartamento
Galpão/Depósito/Armazém;São Cristóvão;0;0;0;450;8500.0;266.0;0.0;19.48;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;28;900.0;608.0;83.0;56.82142857142857;Apartamento
Apartamento;Del Castilho;1;1;0;55;800.0;350.0;0.0;20.90909090909091;Apartamento
Apartamento;Abolição;1;0;0;42;800.0;260.0;16.0;25.61904761904762;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;5;299.0;0.0;0.0;59.8;Apartamento
Apartamento;Copacabana;3;2;2;123;4200.0;1450.0;320.0;48.53658536585366;Apartamento
Apartamento;Lins de Vasconcelos;2;0;0;53;1100.0;285.0;16.0;26.433962264150942;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1500.0;1000.0;0.0;38.46153846153846;Apartamento
Casa de Condomínio;Humaitá;6;2;2;450;8000.0;0.0;0.0;17.77777777777778;Casa
Apartamento;Copacabana;3;2;1;200;7000.0;2200.0;661.0;49.305;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;37;550.0;685.0;105.0;36.21621621621622;Apartamento
Apartamento;Botafogo;1;0;0;28;1300.0;500.0;0.0;64.28571428571429;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;1600.0;900.0;235.0;40.220588235294116;Apartamento
Apartamento;Barra da Tijuca;3;2;2;141;5000.0;1500.0;4630.0;78.93617021276596;Apartamento
Apartamento;Ipanema;5;2;2;300;16000.0;2100.0;0.0;60.333333333333336;Apartamento
Apartamento;Ipanema;3;2;1;140;5000.0;2500.0;600.0;57.857142857142854;Apartamento
Quitinete;Flamengo;1;0;0;35;1700.0;400.0;53.0;61.51428571428571;Apartamento
Apartamento;Copacabana;4;0;2;130;8500.0;730.0;1400.0;81.76923076923077;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;25;390.0;490.0;78.0;38.32;Apartamento
Apartamento;Barra da Tijuca;3;3;1;306;9000.0;2300.0;170.0;37.48366013071895;Apartamento
Apartamento;Centro;1;0;0;45;1350.0;450.0;50.0;41.111111111111114;Apartamento
Apartamento;Leblon;3;3;1;293;12000.0;3240.0;1612.0;57.515358361774744;Apartamento
Casa de Condomínio;Méier;2;0;0;70;1200.0;200.0;80.0;21.142857142857142;Casa
Apartamento;Méier;2;1;0;58;1100.0;652.0;35.0;30.810344827586206;Apartamento
Apartamento;Leblon;2;1;2;140;8000.0;1500.0;650.0;72.5;Apartamento
Apartamento;Botafogo;3;1;1;82;3000.0;900.0;173.0;49.670731707317074;Apartamento
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;27;1000.0;780.0;58.0;68.07407407407408;Apartamento
Apartamento;Ipanema;2;1;1;80;8000.0;2613.0;570.0;139.7875;Apartamento
Apartamento;Flamengo;1;0;0;45;1500.0;465.0;67.0;45.15555555555556;Apartamento
Conjunto Comercial/Sala;Botafogo;0;0;0;6;977.0;0.0;0.0;162.83333333333334;Apartamento
Apartamento;Vila da Penha;2;1;0;60;1400.0;440.0;0.0;30.666666666666668;Apartamento
Apartamento;Botafogo;4;2;1;170;6000.0;2150.0;358.0;50.04705882352941;Apartamento
Apartamento;Jardim Botânico;3;1;0;73;2700.0;1060.0;168.0;53.80821917808219;Apartamento
Conjunto Comercial/Sala;Botafogo;0;3;0;242;18000.0;9383.0;1643.0;119.94214876033058;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;577;28850.0;8950.0;0.0;65.51126516464471;Apartamento
Apartamento;Ipanema;2;1;2;115;8000.0;2154.0;387.0;91.6608695652174;Apartamento
Apartamento;Pechincha;2;1;1;70;1700.0;650.0;590.0;42.0;Apartamento
Quitinete;Centro;1;0;0;34;900.0;330.0;0.0;36.1764705882353;Apartamento
Casa de Condomínio;Vargem Grande;2;1;0;61;1400.0;570.0;16.0;32.557377049180324;Casa
Apartamento;Ipanema;3;0;1;110;3000.0;1600.0;293.0;44.481818181818184;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;10;0;400;20000.0;11000.0;0.0;77.5;Apartamento
Quitinete;Leblon;1;0;0;22;1690.0;350.0;27.0;93.95454545454545;Apartamento
Casa;São Conrado;4;3;2;380;10000.0;0.0;730.0;28.236842105263158;Casa
Apartamento;Laranjeiras;3;0;0;110;2600.0;780.0;60.0;31.272727272727273;Apartamento
Loja/Salão;Barra da Tijuca;0;4;0;480;10000.0;105793.0;2853.0;247.17916666666667;Apartamento
Apartamento;Barra da Tijuca;4;4;4;435;18000.0;5000.0;1100.0;55.40229885057471;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;1000.0;700.0;100.0;69.23076923076923;Apartamento
Conjunto Comercial/Sala;Taquara;0;0;0;35;900.0;50.0;0.0;27.142857142857142;Apartamento
Apartamento;Barra da Tijuca;3;2;3;142;4600.0;1638.0;399.0;46.73943661971831;Apartamento
Apartamento;Laranjeiras;2;0;0;60;2300.0;1228.0;110.0;60.63333333333333;Apartamento
Apartamento;Flamengo;5;3;0;800;35000.0;3400.0;2000.0;50.5;Apartamento
Apartamento;Gávea;1;1;1;50;2900.0;400.0;10.0;66.2;Apartamento
Apartamento;Copacabana;3;1;0;100;5000.0;1.0;1.0;50.02;Apartamento
Casa Comercial;Pechincha;0;1;0;26;1100.0;570.0;50.0;66.15384615384616;Apartamento
Loja/Salão;Centro;0;0;0;160;15000.0;3773.0;414.0;119.91875;Apartamento
Flat;Ipanema;2;2;2;67;3480.0;2000.0;320.0;86.56716417910448;Apartamento
Apartamento;Tijuca;3;1;0;100;2000.0;800.0;0.0;28.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;1600.0;738.0;2655.0;151.3030303030303;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2200.0;600.0;0.0;28.0;Apartamento
Apartamento;Grajaú;2;0;0;79;1700.0;323.0;79.0;26.60759493670886;Apartamento
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;62;5000.0;4847.0;540.0;167.53225806451613;Apartamento
Apartamento;Lagoa;4;4;4;285;15000.0;4500.0;0.0;68.42105263157895;Apartamento
Galpão/Depósito/Armazém;Penha;0;0;0;1022;9000.0;0.0;1000.0;9.784735812133073;Apartamento
Apartamento;Barra da Tijuca;3;3;1;297;7500.0;2360.0;934.0;36.343434343434346;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;26;1200.0;333.0;105.0;63.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160.0;0.0;30.8;Apartamento
Loft;Jacarepaguá;1;1;0;35;2000.0;0.0;0.0;57.142857142857146;Apartamento
Quitinete;Copacabana;1;0;0;29;1300.0;1020.0;0.0;80.0;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;250;8000.0;2231.0;9640.0;79.484;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;60;1500.0;1274.0;178.0;49.2;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;49;1800.0;1037.0;455.0;67.18367346938776;Apartamento
Casa;Santa Teresa;1;0;0;70;1400.0;0.0;21.0;20.3;Casa
Conjunto Comercial/Sala;Vila da Penha;0;1;0;47;1500.0;1000.0;103.0;55.38297872340426;Apartamento
Apartamento;São Cristóvão;2;1;1;56;1400.0;560.0;0.0;35.0;Apartamento
Apartamento;São Conrado;2;1;2;87;2500.0;732.0;275.0;40.310344827586206;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;580;41000.0;11300.0;2500.0;94.48275862068965;Apartamento
Casa;Madureira;3;0;0;112;1200.0;0.0;0.0;10.714285714285714;Casa
Conjunto Comercial/Sala;Flamengo;0;1;0;45;2000.0;1118.0;112.0;71.77777777777777;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;3;76;2100.0;1100.0;1200.0;57.89473684210526;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;8;3;1000;23900.0;1320.0;1061.0;26.281;Casa
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;175;4250.0;900.0;350.0;31.428571428571427;Casa
Casa;Bento Ribeiro;1;0;0;38;600.0;0.0;0.0;15.789473684210526;Casa
Conjunto Comercial/Sala;Tijuca;0;1;0;25;1500.0;311.0;700.0;100.44;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;30;700.0;535.0;0.0;41.166666666666664;Apartamento
Apartamento;Ipanema;4;2;3;380;30000.0;2300.0;0.0;85.0;Apartamento
Apartamento;Ipanema;1;1;0;40;2300.0;649.0;96.0;76.125;Apartamento
Apartamento;Santa Teresa;3;1;1;75;2700.0;613.0;0.0;44.17333333333333;Apartamento
Conjunto Comercial/Sala;Botafogo;0;42;0;4530;679500.0;152706.0;20926.0;188.32935982339956;Apartamento
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;250.0;64.81927710843374;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;132;3000.0;2615.0;280.0;44.65909090909091;Apartamento
Casa Comercial;Maracanã;0;0;0;1200;45000.0;0.0;0.0;37.5;Apartamento
Apartamento;Flamengo;3;1;0;92;2500.0;950.0;144.0;39.06521739130435;Apartamento
Apartamento;Tijuca;4;2;1;135;3000.0;1350.0;200.0;33.7037037037037;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;82;1600.0;813.0;160.0;31.378048780487806;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;1;300;3500.0;999.0;406.0;16.35;Apartamento
Conjunto Comercial/Sala;Botafogo;0;3;0;134;11000.0;5115.0;0.0;120.26119402985074;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;5;299.0;0.0;0.0;59.8;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;1200.0;600.0;210.0;69.3103448275862;Apartamento
Apartamento;Barra da Tijuca;1;1;0;75;1900.0;984.0;280.0;42.18666666666667;Apartamento
Apartamento;Copacabana;3;1;0;160;2500.0;2200.0;300.0;31.25;Apartamento
Apartamento;Copacabana;3;2;1;180;7000.0;1600.0;330.0;49.611111111111114;Apartamento
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;45;3900.0;0.0;0.0;86.66666666666667;Apartamento
Apartamento;Gávea;3;1;1;138;7000.0;1600.0;482.0;65.81159420289855;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;33;500.0;660.0;98.0;38.121212121212125;Apartamento
Loft;Jacarepaguá;1;0;0;40;1000.0;200.0;76.0;31.9;Apartamento
Apartamento;Leblon;1;1;0;62;3990.0;950.0;0.0;79.6774193548387;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;1800.0;991.0;0.0;84.57575757575758;Apartamento
Conjunto Comercial/Sala;Botafogo;0;2;0;72;8000.0;2544.0;0.0;146.44444444444446;Apartamento
Apartamento;Leblon;4;2;1;150;13900.0;1800.0;370.0;107.13333333333334;Apartamento
Apartamento;Centro;1;0;0;24;750.0;322.0;21.0;45.541666666666664;Apartamento
Apartamento;Estácio;2;1;0;83;1600.0;751.0;0.0;28.325301204819276;Apartamento
Apartamento;Centro;2;1;0;62;2380.0;680.0;0.0;49.354838709677416;Apartamento
Apartamento;Penha;2;1;0;52;1000.0;170.0;0.0;22.5;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1700.0;750.0;950.0;41.97530864197531;Apartamento
Apartamento;Flamengo;2;0;0;70;2500.0;576.0;119.0;45.642857142857146;Apartamento
Apartamento;Tijuca;2;1;0;79;2000.0;891.0;0.0;36.59493670886076;Apartamento
Loja/Salão;Tijuca;0;0;0;40;1000.0;870.0;239.0;52.725;Apartamento
Apartamento;Barra da Tijuca;4;5;3;368;8000.0;5700.0;2100.0;42.93478260869565;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;98;5000.0;2200.0;1700.0;90.81632653061224;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;142;1500.0;3750.0;1571.0;48.03521126760563;Apartamento
Apartamento;Leblon;2;3;1;170;11000.0;3000.0;0.0;82.3529411764706;Apartamento
Apartamento;Tijuca;2;1;0;76;2500.0;724.0;0.0;42.421052631578945;Apartamento
Apartamento;Méier;2;0;0;60;1100.0;370.0;17.0;24.783333333333335;Apartamento
Apartamento;Flamengo;1;1;1;60;2900.0;1000.0;200.0;68.33333333333333;Apartamento
Casa de Condomínio;Barra da Tijuca;6;4;5;1000;30000.0;2700.0;1800.0;34.5;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;60;1500.0;620.0;0.0;35.333333333333336;Apartamento
Apartamento;Praça Seca;2;1;1;60;1300.0;500.0;401.0;36.68333333333333;Apartamento
Apartamento;Botafogo;2;1;1;90;2950.0;1026.0;215.0;46.56666666666667;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;563;50675.0;15599.0;2058.0;121.37122557726465;Apartamento
Apartamento;Barra da Tijuca;2;1;0;65;1350.0;695.0;94.0;32.90769230769231;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;2;220;3900.0;1100.0;960.0;27.09090909090909;Casa
Apartamento;Botafogo;2;1;1;71;3200.0;875.0;0.0;57.394366197183096;Apartamento
Apartamento;Barra da Tijuca;4;4;2;500;28000.0;8000.0;2000.0;76.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;2;125;2300.0;928.0;214.0;27.536;Apartamento
Casa Comercial;Madureira;3;2;0;225;3000.0;0.0;0.0;13.333333333333334;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;105;4500.0;849.0;327.0;54.05714285714286;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;138;4200.0;0.0;0.0;30.434782608695652;Apartamento
Apartamento;Copacabana;3;1;0;105;2500.0;1400.0;220.0;39.23809523809524;Apartamento
Apartamento;Botafogo;1;0;0;41;1750.0;474.0;25.0;54.853658536585364;Apartamento
